Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
352,17.0,0.0,0.0,1956.0,12.0,210.0,52956.0,0.1,5635.0,0.0,0.0,13222.669286727905,,,,,,,,,,,,,,,,,,,,,2414.3436520910045,1440.0402909045008,5138.259213228129,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,0.0,2157.0,13.0,201.0,53157.0,0.1,5250.0,0.0,0.0,13242.916849136353,,,,,,,,,,,,,,,,,,,,,2349.6327160281376,1292.3965727834009,4787.293624032787,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,0.0,2333.0,14.0,176.0,53333.0,0.1,4225.0,0.0,0.0,13261.214581251144,,,,,,,,,,,,,,,,,,,,,1804.1904674731697,1114.46559816953,3915.2891407170173,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,0.0,2533.0,15.0,200.0,53533.0,0.1,5045.0,0.0,0.0,13281.31175494194,,,,,,,,,,,,,,,,,,,,,2514.762862332814,1209.7959366505072,4551.145166721717,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,0.0,2729.0,16.0,196.0,53729.0,0.1,4655.0,0.0,0.0,13301.712718009949,,,,,,,,,,,,,,,,,,,,,2420.320034689088,1103.6834773962823,4188.991066342562,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,0.0,2926.0,17.0,197.0,53926.0,0.1,4750.0,0.0,0.0,13321.955852985382,,,,,,,,,,,,,,,,,,,,,2366.903206663077,1154.5207321225816,4292.300376740483,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,0.0,3114.0,18.0,188.0,54114.0,0.1,4865.0,0.0,0.0,13341.051170349121,,,,,,,,,,,,,,,,,,,,,2403.1415204259497,1251.810300488497,4422.049070251355,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,0.0,3247.0,19.0,133.0,54247.0,0.1,2960.0,0.0,0.0,13354.631450176239,,,,,,,,,,,,,,,,,,,,,1260.5128978153973,842.1172024667178,2797.944876398472,-9.995000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,0.0,3322.0,20.0,75.0,54322.0,0.1,1490.0,0.0,0.0,13362.784625768661,,,,,,,,,,,,,,,,,,,,,808.2408298761181,474.8558467671086,1432.2449955053066,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,0.0,57.0,1.0,57.0,54379.0,0.1,870.0,0.0,0.0,13875.734261751175,,,,,,,,,,,,,,,,,,,,,382.7494086420246,243.18930455872032,849.8821982216499,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,0.0,110.0,2.0,53.0,54432.0,0.1,1040.0,0.0,0.0,13881.526068925858,,,,,,,,,,,,,,,,,,,,,556.7987116644266,318.77742612763035,1012.513683134371,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,0.0,310.0,3.0,200.0,54632.0,0.1,4515.0,0.0,0.0,13901.982533454895,,,,,,,,,,,,,,,,,,,,,2027.1853046264084,1322.0503472038415,4117.7944101005105,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,0.0,498.0,4.0,188.0,54820.0,0.1,4115.0,0.0,0.0,13921.152717590332,,,,,,,,,,,,,,,,,,,,,2063.023719197347,1114.1525245121463,3734.617040254368,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,0.0,584.0,5.0,86.0,54906.0,0.1,1615.0,0.0,0.0,13930.316804170609,,,,,,,,,,,,,,,,,,,,,753.1094175064318,507.26507731611395,1553.337712181097,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,0.0,768.0,6.0,184.0,55090.0,0.1,4195.0,0.0,0.0,13949.748080253601,,,,,,,,,,,,,,,,,,,,,2056.3361615065282,1178.9171406436992,3824.2788797634466,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,0.0,824.0,7.0,56.0,55146.0,0.1,1125.0,0.0,0.0,13955.99064874649,,,,,,,,,,,,,,,,,,,,,475.0727378215095,367.3260837511761,1100.5960181222222,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,0.0,1010.0,8.0,186.0,55332.0,0.1,4205.0,0.0,0.0,13974.988157749176,,,,,,,,,,,,,,,,,,,,,1843.466187717355,1155.118745900303,3869.851121476404,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,0.0,1075.0,9.0,65.0,55397.0,0.1,1660.0,0.0,0.0,13981.912832736969,,,,,,,,,,,,,,,,,,,,,923.2605643186465,505.9684012799644,1603.1928458180787,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,0.0,1117.0,10.0,42.0,55439.0,0.1,865.0,0.0,0.0,13986.50885629654,,,,,,,,,,,,,,,,,,,,,521.2817038044138,254.41772026070458,844.7949134722454,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,0.0,1153.0,11.0,36.0,55475.0,0.1,755.0,0.0,0.0,13990.387986660004,,,,,,,,,,,,,,,,,,,,,475.20972146224386,257.52816821035975,739.3704515600277,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,0.0,1352.0,12.0,199.0,55674.0,0.1,4730.0,0.0,0.0,14010.325809955597,,,,,,,,,,,,,,,,,,,,,2178.675242098984,1198.6639608943929,4305.049420614115,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,0.0,1549.0,13.0,197.0,55871.0,0.1,5330.0,0.0,0.0,14030.401393175125,,,,,,,,,,,,,,,,,,,,,2238.759814645052,1299.7017590915018,4898.756931621234,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,0.0,1682.0,14.0,133.0,56004.0,0.1,3180.0,0.0,0.0,14044.068395853043,,,,,,,,,,,,,,,,,,,,,1240.9282214038599,825.8151133826392,3020.9955165909505,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,0.0,1881.0,15.0,199.0,56203.0,0.1,4980.0,0.0,0.0,14064.638748168945,,,,,,,,,,,,,,,,,,,,,2360.2049814042794,1179.5120386570197,4519.353396139432,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,0.0,2067.0,16.0,186.0,56389.0,0.1,4415.0,0.0,0.0,14083.694769382477,,,,,,,,,,,,,,,,,,,,,2234.404917709463,986.5208071522651,4007.411500896333,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,0.0,2103.0,17.0,36.0,56425.0,0.1,945.0,0.0,0.0,14087.676748037338,,,,,,,,,,,,,,,,,,,,,494.47958938793505,317.11791490610545,929.0559175612392,-9.995000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,0.0,2296.0,18.0,193.0,56618.0,0.1,4390.0,0.0,0.0,14107.514870643616,,,,,,,,,,,,,,,,,,,,,2113.318848396359,1140.1041215581456,3990.105683520865,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,0.0,2478.0,19.0,182.0,56800.0,0.1,4275.0,0.0,0.0,14126.131905317307,,,,,,,,,,,,,,,,,,,,,2143.804886320293,1099.1505336049484,3892.6088357523786,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,0.0,2630.0,20.0,152.0,56952.0,0.1,3315.0,0.0,0.0,14141.636966466904,,,,,,,,,,,,,,,,,,,,,1832.5318550673378,890.1086047279815,3042.5371898723206,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,0.0,205.0,1.0,205.0,57157.0,0.1,4970.0,0.0,0.0,14574.460930347443,,,,,,,,,,,,,,,,,,,,,2600.206080740113,1357.69736076765,4445.84499759848,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,0.0,259.0,2.0,54.0,57211.0,0.1,965.0,0.0,0.0,14580.293744325638,,,,,,,,,,,,,,,,,,,,,472.3760909742984,268.1223282942663,941.373496707306,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,0.0,448.0,3.0,189.0,57400.0,0.1,4020.0,0.0,0.0,14599.440661907196,,,,,,,,,,,,,,,,,,,,,1966.5955164951622,1107.0030289515676,3655.621033829039,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,0.0,624.0,4.0,176.0,57576.0,0.1,3605.0,0.0,0.0,14617.59972858429,,,,,,,,,,,,,,,,,,,,,1746.1965223679947,1096.5412406830649,3304.274657102781,4.975014999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,0.0,670.0,5.0,46.0,57622.0,0.1,985.0,0.0,0.0,14622.54889845848,,,,,,,,,,,,,,,,,,,,,495.446759033889,300.76719870940076,964.1367584646118,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,0.0,873.0,6.0,203.0,57825.0,0.1,4780.0,0.0,0.0,14643.598989725113,,,,,,,,,,,,,,,,,,,,,2273.648106811998,1353.049340196634,4327.099305829523,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,0.0,1081.0,7.0,208.0,58033.0,0.1,5385.0,0.0,0.0,14664.24538064003,,,,,,,,,,,,,,,,,,,,,2473.756897479259,1449.806521929507,4880.214113336876,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,0.0,1258.0,8.0,177.0,58210.0,0.1,4410.0,0.0,0.0,14682.358110427856,,,,,,,,,,,,,,,,,,,,,1878.7288988652144,1336.0047241186094,4085.632163595883,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,0.0,1452.0,9.0,194.0,58404.0,0.1,3805.0,0.0,0.0,14702.414041519165,,,,,,,,,,,,,,,,,,,,,1529.5122151250478,1073.676322710434,3515.301718400825,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,0.0,1651.0,10.0,199.0,58603.0,0.1,4970.0,0.0,0.0,14723.000362873077,,,,,,,,,,,,,,,,,,,,,2285.3627385665573,1300.6275545662295,4524.256804377209,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,0.0,1847.0,11.0,196.0,58799.0,0.1,5215.0,0.0,0.0,14742.772837638855,,,,,,,,,,,,,,,,,,,,,2299.4923283395574,1479.3422025840782,4773.842414632297,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,0.0,1940.0,12.0,93.0,58892.0,0.1,2170.0,0.0,0.0,14752.83254122734,,,,,,,,,,,,,,,,,,,,,995.7981202583992,647.01183010428,2081.551796857888,-0.02996001500000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,0.0,2119.0,13.0,179.0,59071.0,0.1,4280.0,0.0,0.0,14771.072362184525,,,,,,,,,,,,,,,,,,,,,1768.0651994952311,1072.8656765559967,3971.4552683718302,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,0.0,2326.0,14.0,207.0,59278.0,0.1,5540.0,0.0,0.0,14792.338171958923,,,,,,,,,,,,,,,,,,,,,2482.102523990572,1321.8054781853855,5036.27228583333,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,0.0,2353.0,15.0,27.0,59305.0,0.1,730.0,0.0,0.0,14795.265570640564,,,,,,,,,,,,,,,,,,,,,372.50324912334486,206.78126183268301,721.3844598088275,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,0.0,2463.0,16.0,110.0,59415.0,0.1,2835.0,0.0,0.0,14806.401791095734,,,,,,,,,,,,,,,,,,,,,1172.9191802313674,750.5667865961304,2711.398976729031,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,0.0,2650.0,17.0,187.0,59602.0,0.1,4610.0,0.0,0.0,14825.422244787216,,,,,,,,,,,,,,,,,,,,,2233.616751859037,1148.4923372688104,4200.710888468409,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,0.0,2802.0,18.0,152.0,59754.0,0.1,2865.0,0.0,0.0,14841.090355873108,,,,,,,,,,,,,,,,,,,,,1335.3498181051914,832.7348496805216,2667.3588780452233,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,0.0,2977.0,19.0,175.0,59929.0,0.1,4460.0,0.0,0.0,14859.139796257019,,,,,,,,,,,,,,,,,,,,,2297.372123424925,1123.8526922461767,4066.0879882892314,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,0.0,3046.0,20.0,69.0,59998.0,0.1,1400.0,0.0,0.0,14866.249694824219,,,,,,,,,,,,,,,,,,,,,787.2618162351547,438.7994675083415,1348.3743349753904,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,0.0,204.0,1.0,204.0,60202.0,0.1,5455.0,0.0,0.0,15353.83684682846,,,,,,,,,,,,,,,,,,,,,2823.218514774308,1457.078857375355,4888.836206562963,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,0.0,397.0,2.0,193.0,60395.0,0.1,5080.0,0.0,0.0,15373.602909088135,,,,,,,,,,,,,,,,,,,,,2552.7442411208594,1414.1194380393167,4596.508782519933,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,0.0,474.0,3.0,77.0,60472.0,0.1,1090.0,0.0,0.0,15381.876755475998,,,,,,,,,,,,,,,,,,,,,471.8876402888769,288.5686334304022,1055.77514621504,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,0.0,673.0,4.0,199.0,60671.0,0.1,5060.0,0.0,0.0,15402.240335941315,,,,,,,,,,,,,,,,,,,,,2438.5659665529174,1446.2941971580224,4583.888565899206,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,0.0,863.0,5.0,190.0,60861.0,0.1,3845.0,0.0,0.0,15422.122887849808,,,,,,,,,,,,,,,,,,,,,1947.3522690477275,1077.2160689316202,3481.963513945309,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,0.0,1046.0,6.0,183.0,61044.0,0.1,5090.0,0.0,0.0,15440.940681695938,,,,,,,,,,,,,,,,,,,,,2512.8191730402605,1531.0511069770282,4639.428308522366,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,0.0,1108.0,7.0,62.0,61106.0,0.1,1315.0,0.0,0.0,15447.419867515564,,,,,,,,,,,,,,,,,,,,,579.0067096251363,418.5831372098949,1281.6636295988094,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,0.0,1305.0,8.0,197.0,61303.0,0.1,5020.0,0.0,0.0,15467.414288043976,,,,,,,,,,,,,,,,,,,,,2315.8005986039807,1372.8192349620542,4572.928566279009,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,0.0,1388.0,9.0,83.0,61386.0,0.1,2600.0,0.0,0.0,15475.88354754448,,,,,,,,,,,,,,,,,,,,,1473.8994131695883,765.2543867624238,2482.6291243264523,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,0.0,1555.0,10.0,167.0,61553.0,0.1,3890.0,0.0,0.0,15492.641650438309,,,,,,,,,,,,,,,,,,,,,1595.5981691008242,1109.2977506028167,3630.793061089279,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,0.0,1647.0,11.0,92.0,61645.0,0.1,3175.0,0.0,0.0,15502.264427900314,,,,,,,,,,,,,,,,,,,,,1682.792418825681,977.3798258143099,3026.232536308116,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,0.0,1732.0,12.0,85.0,61730.0,0.1,2140.0,0.0,0.0,15511.35580253601,,,,,,,,,,,,,,,,,,,,,999.8082748756921,621.0637948045097,2059.1325025080814,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,0.0,1933.0,13.0,201.0,61931.0,0.1,5310.0,0.0,0.0,15531.991919755936,,,,,,,,,,,,,,,,,,,,,2245.1058325863987,1331.4932014873916,4868.465790765874,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,0.0,2102.0,14.0,169.0,62100.0,0.1,4170.0,0.0,0.0,15549.6516559124,,,,,,,,,,,,,,,,,,,,,1733.6879274348237,1121.5728435236483,3884.7724002916966,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,0.0,2295.0,15.0,193.0,62293.0,0.1,5000.0,0.0,0.0,15569.56485414505,,,,,,,,,,,,,,,,,,,,,2505.058519232279,1166.513519906388,4525.570320859572,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,0.0,2447.0,16.0,152.0,62445.0,0.1,3885.0,0.0,0.0,15584.972203493118,,,,,,,,,,,,,,,,,,,,,1512.8370264843725,1021.5624649510114,3662.369849303131,-9.995000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,0.0,2642.0,17.0,195.0,62640.0,0.1,4990.0,0.0,0.0,15604.972274303436,,,,,,,,,,,,,,,,,,,,,2424.6910964276035,1258.6422036303686,4526.233176316077,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,0.0,2770.0,18.0,128.0,62768.0,0.1,2445.0,0.0,0.0,15618.24874663353,,,,,,,,,,,,,,,,,,,,,1042.11649568964,660.8719392505164,2316.2392508141047,-19.970019995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,0.0,2975.0,19.0,205.0,62973.0,0.1,5500.0,0.0,0.0,15639.361070394516,,,,,,,,,,,,,,,,,,,,,2767.1272805562207,1392.6651004796097,4942.6192032733225,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,0.0,3172.0,20.0,197.0,63170.0,0.1,4840.0,0.0,0.0,15659.72845029831,,,,,,,,,,,,,,,,,,,,,2509.3077453964233,1359.2041103375377,4354.370761308766,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,0.0,121.0,1.0,121.0,63291.0,0.1,2610.0,0.0,0.0,16160.921384572983,,,,,,,,,,,,,,,,,,,,,1216.2725822944383,757.965170483771,2467.7640779341646,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,0.0,310.0,2.0,189.0,63480.0,0.1,4310.0,0.0,0.0,16180.448373556137,,,,,,,,,,,,,,,,,,,,,2163.22110256228,1167.7139875573225,3908.9652331167313,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21.0,0.0,0.0,451.0,3.0,141.0,63621.0,0.1,3520.0,0.0,0.0,16194.993300676346,,,,,,,,,,,,,,,,,,,,,1958.3425074426084,923.8200268737819,3250.371198476347,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,21.0,0.0,0.0,583.0,4.0,132.0,63753.0,0.1,3435.0,0.0,0.0,16208.253529548645,,,,,,,,,,,,,,,,,,,,,1731.8610653325634,941.6949893685736,3212.8167600795005,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21.0,0.0,0.0,760.0,5.0,177.0,63930.0,0.1,3980.0,0.0,0.0,16226.35344672203,,,,,,,,,,,,,,,,,,,,,1981.993000472755,1201.3153349314161,3636.4565154907896,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21.0,0.0,0.0,830.0,6.0,70.0,64000.0,0.1,1205.0,0.0,0.0,16233.611063480377,,,,,,,,,,,,,,,,,,,,,614.1597619141793,424.48960733070726,1164.3363249796419,-19.970019995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,21.0,0.0,0.0,931.0,7.0,101.0,64101.0,0.1,2900.0,0.0,0.0,16244.133992910385,,,,,,,,,,,,,,,,,,,,,1516.5767217040734,826.6910046774057,2752.3276540884112,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21.0,0.0,0.0,1131.0,8.0,200.0,64301.0,0.1,4675.0,0.0,0.0,16263.466293811798,,,,,,,,,,,,,,,,,,,,,2068.0740281950134,1238.933473752505,4269.920765972179,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,21.0,0.0,0.0,1169.0,9.0,38.0,64339.0,0.1,535.0,0.0,0.0,16267.460125923157,,,,,,,,,,,,,,,,,,,,,235.9852605117145,203.90613568272792,527.0862054251999,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,21.0,0.0,0.0,1367.0,10.0,198.0,64537.0,0.1,5055.0,0.0,0.0,16287.710631132126,,,,,,,,,,,,,,,,,,,,,2303.1321548503943,1360.3534906461527,4608.191608364747,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,21.0,0.0,0.0,1568.0,11.0,201.0,64738.0,0.1,4800.0,0.0,0.0,16308.659125328064,,,,,,,,,,,,,,,,,,,,,2239.366220836218,1262.8034380598094,4358.600231474642,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,21.0,0.0,0.0,1753.0,12.0,185.0,64923.0,0.1,4610.0,0.0,0.0,16327.46489238739,,,,,,,,,,,,,,,,,,,,,1990.4269134535516,1176.4072140414203,4250.267305354497,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,21.0,0.0,0.0,1945.0,13.0,192.0,65115.0,0.1,4315.0,0.0,0.0,16346.67971253395,,,,,,,,,,,,,,,,,,,,,1669.0191752799903,1095.7164532786576,4002.5494146260817,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,21.0,0.0,0.0,2150.0,14.0,205.0,65320.0,0.1,5050.0,0.0,0.0,16367.707743883133,,,,,,,,,,,,,,,,,,,,,2384.0052518483494,1214.3762932929822,4570.415183322552,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21.0,0.0,0.0,2347.0,15.0,197.0,65517.0,0.1,4770.0,0.0,0.0,16387.839314222336,,,,,,,,,,,,,,,,,,,,,2332.2551593162393,1166.2957274417884,4319.179773982896,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,21.0,0.0,0.0,2532.0,16.0,185.0,65702.0,0.1,5090.0,0.0,0.0,16406.45392680168,,,,,,,,,,,,,,,,,,,,,2276.728914849328,1225.6662563152415,4678.156786168423,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,21.0,0.0,0.0,2735.0,17.0,203.0,65905.0,0.1,4880.0,0.0,0.0,16427.354190587997,,,,,,,,,,,,,,,,,,,,,2375.802135400594,1245.340907649262,4406.520801596075,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,21.0,0.0,0.0,2870.0,18.0,135.0,66040.0,0.1,2610.0,0.0,0.0,16441.567786216736,,,,,,,,,,,,,,,,,,,,,1298.6083899373875,706.8551193857597,2439.5645569077114,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,21.0,0.0,0.0,3002.0,19.0,132.0,66172.0,0.1,2705.0,0.0,0.0,16455.302571058273,,,,,,,,,,,,,,,,,,,,,1153.7443727505674,771.9799701108948,2557.8188226233497,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,21.0,0.0,0.0,3127.0,20.0,125.0,66297.0,0.1,2310.0,0.0,0.0,16468.071538209915,,,,,,,,,,,,,,,,,,,,,1111.927045318555,698.7778716261096,2175.3576592961153,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,22.0,0.0,0.0,177.0,1.0,177.0,66474.0,0.1,4280.0,0.0,0.0,16973.647125720978,,,,,,,,,,,,,,,,,,,,,2296.9923808047347,1123.6242568869613,3881.1908491049244,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,22.0,0.0,0.0,381.0,2.0,204.0,66678.0,0.1,4885.0,0.0,0.0,16993.794980287552,,,,,,,,,,,,,,,,,,,,,2359.412089679028,1297.3852326791696,4412.500522249457,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,22.0,0.0,0.0,565.0,3.0,184.0,66862.0,0.1,4335.0,0.0,0.0,17012.825548171997,,,,,,,,,,,,,,,,,,,,,2181.9222654634864,1233.057715717922,3941.4051720937355,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
